row_num,faci_stat_nm,faci_lat,ftype_nm,cpb_nm,addr_emd_nm,faci_lot,cp_nm,faci_nm,faci_road_addr,faci_addr
1,정상운영,37.6238456,골프,강북구,미아동,127.0274881,서울특별시,아크 골프 스튜디오,서울특별시 강북구 도봉로 168(미아동),서울특별시 강북구 미아동 126-23 우성빌딩
2,정상운영,,골프,마포구,상암동,,서울특별시,상암스크린골프존,"서울특별시 마포구 월드컵북로 434 (상암동, 상암 IT Tower)",서울특별시 마포구 상암동 1590 B4-4 상암IT타워 지1층 B105~B107 
3,정상운영,,골프,수성구,지산동,,대구광역시,K스크린골프,"대구광역시 수성구 동대구로 30, 2층 (지산동)",대구광역시 수성구 지산동 1053 2층 
4,폐업,37.52468681,골프,강남구,청담동,127.0400876,서울특별시,비온 골프스튜디오,서울특별시 강남구 선릉로 818 (청담동),서울특별시 강남구 청담동 85-4 디자이너클럽
5,폐업,37.47351134,골프,성남시,창곡동,127.1500033,경기도,골프존파크 위례랜드마크점,경기도 성남시 수정구 위례동로 153 (창곡동),
6,정상운영,35.2129322,골프,동래구,온천동,129.0679615,부산광역시,JSM 스크린골프연습장,부산광역시 동래구 금정마을로 135-11(온천동),부산광역시 동래구 온천동 871-95 제이에스엠빌딩
7,정상운영,37.59767092,골프,김포시,풍무동,126.7211123,경기도,풍무프렌즈스크린,경기도 김포시 풍무로 20(풍무동),경기도 김포시 풍무동 595
8,정상운영,,골프,동해시,,,강원도,㈜서도단봉골프랜드 스크린,강원도 동해시 강원남부로 4652 (단봉동),강원도 동해시 단봉동 451-1 
9,정상운영,37.28666965,골프,수원시,이의동,127.0554484,경기도,에이알골프아카데미,경기도 수원시 영통구 도청로 10 (이의동),경기도 수원시 영통구 이의동 1338 광교센트럴푸르지오시티
10,정상운영,37.57263417,골프장,서구,백석동,126.6492381,인천광역시,수도권매립지관리공사 드림파크CC,인천광역시 서구 거월로 61 (백석동),인천광역시 서구 백석동 58 수도권매립지공사
11,정상운영,,골프,서구,가정동,,인천광역시,골프존 파크 가정 루원시티점,"인천광역시 서구 봉오재3로94번길 11, MK타워 702~704,707~709호 (가정동)",인천광역시 서구 가정동 618-5 MK타워 
12,정상운영,37.50610784,골프,부천시,상동,126.7576792,경기도,스타골프존,경기도 부천시 길주로 137 (상동),경기도 부천시 상동  538-4 상록그린힐빌딩
13,정상운영,35.20729266,골프,북구,신용동,126.8648589,광주광역시,골프존 파크 신용DS점,광주광역시 북구 첨단연신로108번길 4(신용동),광주광역시 북구 신용동 859
14,정상운영,36.32799678,골프,동구,용운동,127.466215,대전광역시,용운 탑스크린 골프,대전광역시 동구 동부로 167(용운동),대전광역시 동구 용운동 274-2
15,정상운영,36.32940233,골프,동구,대동,127.4418067,대전광역시,JK골프존파크GDR,대전광역시 동구 동대전로 67(대동),대전광역시 동구 대동 160-1 롯데마트 동대전점
16,정상운영,36.34571889,골프,동구,홍도동,127.429353,대전광역시,(주)골프존파크 홍도야스크린점,대전광역시 동구 동서대로 1605(홍도동),대전광역시 동구 홍도동 64-4 경성빌딩
17,정상운영,37.57589098,골프,하남시,망월동,127.1939748,경기도,밥스 골프 아카데미,경기도 하남시 미사강변한강로 155 (망월동),경기도 하남시 망월동 834-2 미사강변 SK V1 center
18,정상운영,37.24935059,골프,수원시,세류동,127.0122979,경기도,프렌즈스크린골프 수원정조로점,경기도 수원시 권선구 정조로 447(세류동),경기도 수원시 권선구 세류동 587
19,정상운영,37.25499411,골프,수원시,고색동,126.9711751,경기도,프렌즈스크린골프 권선구청점,경기도 수원시 권선구 호매실로 21-12(고색동),경기도 수원시 권선구 고색동 1178-1
20,정상운영,36.34416241,골프,서구,탄방동,127.3828565,대전광역시,골프존파크 탄방점,대전광역시 서구 문정로10번길 40(탄방동),대전광역시 서구 탄방동 629 띠울타워
21,정상운영,36.3366203,골프,서구,괴정동,127.3786364,대전광역시,경성지티에스골프 아카데미,대전광역시 서구 갈마로 209(괴정동),대전광역시 서구 괴정동 110-9 미광빌딩
22,정상운영,36.35289056,골프,서구,둔산동,127.388135,대전광역시,3콘즈(3CONS),대전광역시 서구 둔산중로72번길 26(둔산동),대전광역시 서구 둔산동 1475
23,정상운영,36.35289056,골프,서구,둔산동,127.388135,대전광역시,펏뷰(Putt view),대전광역시 서구 둔산중로72번길 26(둔산동),대전광역시 서구 둔산동 1475
24,정상운영,36.35101434,골프,서구,둔산동,127.3984506,대전광역시,센트럴 GDR 골프 아카데미,대전광역시 서구 둔산로 220(둔산동),대전광역시 서구 둔산동 1836
25,정상운영,36.35079547,골프,서구,둔산동,127.3755429,대전광역시,프렌즈스크린 둔산타임월드점,대전광역시 서구 둔지로 11(둔산동),대전광역시 서구 둔산동 1077 트라이얼스타
26,정상운영,36.35957895,골프,서구,월평동,127.3749964,대전광역시,QED골프 아카데미(월평점),"대전광역시 서구 청사서로 11(월평동, 무지개아파트)",대전광역시 서구 월평동 300 무지개아파트
27,정상운영,36.30647666,골프,서구,도안동,127.3552056,대전광역시,에스지골프 도안호수공원점,대전광역시 서구 도안동로12번길 42(도안동),대전광역시 서구 도안동 2062
28,정상운영,36.30647666,골프,서구,도안동,127.3552056,대전광역시,에스지골프연습장 도안호수공원점,대전광역시 서구 도안동로12번길 42(도안동),대전광역시 서구 도안동 2062
29,정상운영,36.30730115,골프,서구,관저동,127.3411571,대전광역시,브래그 골프 GDR,대전광역시 서구 관저동로 170(관저동),대전광역시 서구 관저동 1896 건양 타워
30,정상운영,36.30730115,골프,서구,관저동,127.3411571,대전광역시,브래그 골프존,대전광역시 서구 관저동로 170(관저동),대전광역시 서구 관저동 1896 건양 타워
31,정상운영,36.29583889,골프,서구,관저동,127.3257821,대전광역시,왓쳐 큐이디 골프 아카데미,대전광역시 서구 관저로 17(관저동),대전광역시 서구 관저동 1958-2
32,정상운영,36.30254462,골프,서구,관저동,127.333718,대전광역시,솔올 대전지점,대전광역시 서구 봉우로8번길 23(관저동),대전광역시 서구 관저동 1735
33,정상운영,36.36763721,골프,서구,만년동,127.3806469,대전광역시,프렌즈스크린 대전만년점,대전광역시 서구 만년로 69(만년동),대전광역시 서구 만년동 337
34,정상운영,34.96232932,골프,순천시,매곡동,127.4879236,전라남도,골프존파크 매곡강변점,전라남도 순천시 강변로 861(매곡동),전라남도 순천시 매곡동 10-27
35,정상운영,34.97484822,골프,순천시,왕지동,127.5353438,전라남도,골프존파크 법원점,전라남도 순천시 왕지로 142(왕지동),전라남도 순천시 왕지동 426-6
36,정상운영,37.36439481,골프,성남시,정자동,127.1076964,경기도,더 라운지 스크린골프,경기도 성남시 분당구 성남대로331번길 3-13(정자동),경기도 성남시 분당구 정자동 156-3 대명제스트빌딩
37,정상운영,34.95872095,골프,순천시,조례동,127.5305286,전라남도,골프존파크 조례대박점,전라남도 순천시 조례연동길 73-4(조례동),전라남도 순천시 조례동 357-66
38,정상운영,,골프,의정부시,낙양동,,경기도,SG마스터스 스크린골프,"경기도 의정부시 용민로 313, 304,305호 (낙양동)",경기도 의정부시 낙양동 721-3 
39,정상운영,37.34019062,골프,용인시,동천동,127.092877,경기도,프렌즈 아카데미 수지동천점,"경기도 용인시 수지구 고기로45번길 40(동천동, 한화 포레나 수지동천)",경기도 용인시 수지구 동천동 349-10 한화 포레나 수지동천
40,정상운영,37.61449521,골프,김포시,사우동,126.7255973,경기도,폴(POL)골프아카데미,경기도 김포시 풍무로 218(사우동),경기도 김포시 사우동 407-49
41,정상운영,37.62230506,골프,김포시,감정동,126.6996701,경기도,프렌즈스크린 김포 감정점,경기도 김포시 중봉1로 12(감정동),경기도 김포시 감정동 551-8 이삼메디칼센타
42,정상운영,37.60717136,골프,김포시,풍무동,126.7241669,경기도,지수골프,경기도 김포시 풍무로146번길 14(풍무동),경기도 김포시 풍무동 949
43,정상운영,37.60717136,골프,김포시,풍무동,126.7241669,경기도,더블유 에스케이,경기도 김포시 풍무로146번길 14(풍무동),경기도 김포시 풍무동 949
44,정상운영,37.64559007,골프,김포시,구래동,126.6248969,경기도,브라보스크린골프,경기도 김포시 김포한강4로 531(구래동),경기도 김포시 구래동 6879-2
45,정상운영,37.71375313,골프,김포시,귀전리,126.6101706,경기도,황금스크린골프,경기도 김포시 통진읍 월하로479번길 32-47,경기도 김포시 통진읍 귀전리 448-14
46,정상운영,0,골프,하남시,,0,경기도,메가나인 스크린골프 연습장,경기도 하남시 미사강변동로 95 (망월동),경기도 하남시 망월동 1100 힐스테이트 미사역 그랑파사쥬(12-1BL)
47,정상운영,37.64840734,골프,김포시,구래리,126.6182395,경기도,김포양촌점 프렌즈스크린,경기도 김포시 양촌읍 구래로26번길 12,경기도 김포시 양촌읍 구래리 259-2
48,정상운영,37.57657762,골프,하남시,,127.1920465,경기도,골프존파크스카이,경기도 하남시 미사강변한강로 135 (망월동),경기도 하남시 망월동 834 미사강변 스카이폴리스
49,정상운영,37.57657762,골프,하남시,,127.1920465,경기도,골프존파크폴리스,경기도 하남시 미사강변한강로 135 (망월동),경기도 하남시 망월동 834 미사강변 스카이폴리스
50,정상운영,37.555126,골프,하남시,,127.1874038,경기도,주차편한 프렌즈스크린 미사주차빌딩점,경기도 하남시 미사강변대로54번길 15 (풍산동),경기도 하남시 풍산동 518
51,정상운영,37.0351658,골프,안성시,외가천리,127.1279452,경기도,필 스크린골프,경기도 안성시 원곡면 만세로 1415-24,경기도 안성시 원곡면 외가천리 252-1
52,정상운영,37.27221475,골프,용인시,중동,127.1510054,경기도,QED골프아카데미,경기도 용인시 기흥구 동백중앙로 213 (중동),경기도 용인시 기흥구 중동 847 삼성타워
53,정상운영,,골프,화성시,영천동,,경기도,JS골프아카데미,"경기도 화성시 동탄기흥로 590, 동탄센트럴에이스타워 219~226호 (영천동)",경기도 화성시 영천동 837 동탄센트럴에이스타워 
54,정상운영,35.22143889,골프,김해시,흥동,128.8668249,경상남도,신세계스크린골프,경상남도 김해시 전하로 169 (흥동),경상남도 김해시 흥동 419-16
55,정상운영,34.95184394,골프,순천시,,127.5166319,전라남도,베스트 프렌즈 스크린,전라남도 순천시 충효로 148(연향동),전라남도 순천시 연향동 1317-3 중서빌딩
56,정상운영,0,골프,충주시,,0,충청북도,중원스크린골프,충청북도 충주시 칠금12길 8(칠금동),충청북도 충주시 칠금동 584
57,정상운영,0,골프,청주시,,0,충청북도,케이(K) 스크린골프,충청북도 청주시 서원구 산미로 95(산남동),충청북도 청주시 서원구 산남동 47-3
58,정상운영,36.61189995,골프,청주시,,127.4669494,충청북도,가나골프연습장,충청북도 청주시 서원구 산남로62번길 15(산남동),충청북도 청주시 서원구 산남동 588 두꺼비빌딩
59,정상운영,36.61715562,골프,홍성군,,126.6648621,충청남도,골프존파크 홍성내포골프존,충청남도 홍성군 홍성읍 도청대로 140,충청남도 홍성군 홍성읍 내법리 409-12
60,정상운영,37.45590473,골프,금천구,시흥동,126.9055197,서울특별시,금천 프렌즈 스크린,서울특별시 금천구 독산로 95-1(시흥동),서울특별시 금천구 시흥동 842-4
61,정상운영,37.22858846,골프,이천시,,127.5131243,경기도,거산 스크린골프 연습장,경기도 이천시 대월면 경충대로1687번길 192,경기도 이천시 대월면 부필리 401-1
62,정상운영,35.89706774,골프,북구,산격동,128.6099153,대구광역시,골프존파크 산격스타점,대구광역시 북구 대동로 30 (산격동),대구광역시 북구 산격동 1266-1
63,정상운영,37.00697241,골프,평택시,죽리,126.970317,경기도,골프존파크(오성 아울렛점),경기도 평택시 오성면 서동대로 2050,경기도 평택시 오성면 죽리 7-10
64,정상운영,35.23827397,골프,기장군,대라리,129.213104,부산광역시,하나스크린골프,부산광역시 기장군 기장읍 차성로 233,부산광역시 기장군 기장읍 대라리 146-9
65,정상운영,37.61093385,골프,남양주시,,127.168812,경기도,카카오프렌즈 다산리더스점,경기도 남양주시 경춘로 508-4(다산동),경기도 남양주시 다산동 6193-1
66,폐업,35.85808486,골프,달성군,,128.4617341,대구광역시,사계절 J스크린,대구광역시 달성군 다사읍 달구벌대로174길 21,대구 달성군 다사읍 달구벌대로174길 21
67,정상운영,37.56691481,골프,하남시,망월동,127.1966547,경기도,25시 무인골프,경기도 하남시 미사대로 410 (망월동),경기도 하남시 망월동 1143-1 미사강변 오벨리스크
68,정상운영,37.27601393,골프,수원시,우만동,127.0414187,경기도,골프존파크 우만 아주대마리엘점,경기도 수원시 팔달구 중부대로 229(우만동),경기도 수원시 팔달구 우만동 89-5
69,정상운영,,골프,수영구,남천동,,부산광역시,비케이스크린골프,"부산광역시 수영구 광남로 31, 비케이빌딩 6~7층 (남천동)",부산광역시 수영구 남천동 27-8 비케이빌딩 
70,정상운영,37.18146719,골프,오산시,양산동,127.0055038,경기도,프렌즈 스크린 양산점,경기도 오산시 양산로 101 (양산동),경기도 오산시 양산동 607
71,정상운영,37.44483837,골프,시흥시,은행동,126.803151,경기도,케이케이(KK) 프렌즈 스크린,경기도 시흥시 은계로 260(은행동),경기도 시흥시 은행동 611 우평 라비엔빌딩
72,정상운영,37.65668066,골프,남양주시,별내동,127.131324,경기도,백라이프,경기도 남양주시 송산로170번길 18(별내동),경기도 남양주시 별내동 25-9
73,정상운영,37.36797446,골프장,시흥시,능곡동,126.8138028,경기도,능곡 중앙공원 그라운드 골프장,,경기 시흥시 능곡동 766
74,정상운영,37.36948105,골프,시흥시,능곡동,126.8068294,경기도,아리테 카카오 스크린 골프,경기도 시흥시 능곡번영길 33(능곡동),경기도 시흥시 능곡동 900-1
75,정상운영,37.3355157,골프,시흥시,정왕동,126.7305323,경기도,프렌즈스크린 스마트허브점,경기도 시흥시 공단1대로 263(정왕동),경기도 시흥시 정왕동 1277-6 스마트허브 N-CITY
76,정상운영,37.3702187,골프,시흥시,능곡동,126.8066506,경기도,스마트골프아카데미 시흥능곡점,경기도 시흥시 능곡번영길 30(능곡동),경기도 시흥시 능곡동 898-5
77,정상운영,37.56144264,골프,하남시,망월동,127.1923704,경기도,더스윙블랙 미사점,경기도 하남시 미사강변중앙로158번길 27(망월동),경기도 하남시 망월동 1114 이화미사타워
78,정상운영,37.64132197,골프,김포시,걸포동,126.7090757,경기도,피닉스골프존파크,경기도 김포시 감암로 113(걸포동),경기도 김포시 걸포동 423-96
79,정상운영,36.61189995,골프,청주시,산남동,127.4669494,충청북도,산남골프연습장,충청북도 청주시 서원구 산남로62번길 15(산남동),충청북도 청주시 서원구 산남동 588 두꺼비빌딩
80,정상운영,37.68965745,골프,고양시,가좌동,126.7247642,경기도,QED골프아카데미,"경기도 고양시 일산서구 가좌로 1(가좌동, 네이처)",경기도 고양시 일산서구 가좌동 158-2 네이처
81,정상운영,37.02655925,골프,평택시,해창리,127.0163111,경기도,지디알 골프아카데미 고덕신도시점,경기도 평택시 고덕면 도시지원1길 19,경기도 평택시 고덕면 해창리 1277-1
82,정상운영,37.63891626,골프장,,팔봉리,127.6742032,강원도,소노펠리체 컨트리클럽 비발디파크 웨스트,강원도 홍천군 서면 한치골길 200,강원도 홍천군 서면 팔봉리 산125-31
83,정상운영,0,골프,유성구,,0,대전광역시,주식회사 피지에이(PGA),"대전광역시 유성구 대덕대로 594 (도룡동, 타워코리아나 주상복합)",대전광역시 유성구 도룡동 385-16 타워코리아나 주상복합
84,정상운영,36.33094449,골프,동구,,127.4614642,대전광역시,유 스크린골프,대전광역시 동구 용운로147번길 93(용운동),대전광역시 동구 용운동 174-20
85,정상운영,0,골프,북구,,0,광주광역시,트로피안 골프존,광주광역시 북구 우치로 406(삼각동),광주광역시 북구 삼각동 196
86,정상운영,37.64818721,골프장,,팔봉리,127.6858646,강원도,소노펠리체 컨트리클럽 비발디파크 마운틴,강원도 홍천군 서면 한치골길 264,강원도 홍천군 서면 팔봉리 1289 대명비발디파크
87,정상운영,37.88596646,골프장,,,128.1186718,강원도,세이지우드 컨트리클럽,홍천군 두촌면 광석로 898-160,강원 홍천군 두촌면 광석로 898-160
88,정상운영,37.66801333,골프장,,동막리,127.5588988,강원도,샤인데일 골프&리조트,강원도 홍천군 서면 한서로 247-156,강원도 홍천군 서면 동막리 649
89,정상운영,37.65925417,골프장,,용산리,128.6840107,강원도,알펜시아 컨트리클럽,강원도 평창군 대관령면 솔봉로 325,강원도 평창군 대관령면 용산리 425 알펜시아 리조트
90,정상운영,37.65094444,골프장,,용산리,128.7055569,강원도,용평리조트 대중골프장,강원도 평창군 대관령면 올림픽로 715,강원도 평창군 대관령면 용산리 130 용평리조트
91,정상운영,37.29103336,골프,수원시,하동,127.0666707,경기도,리프라임골프아카데미,경기도 수원시 영통구 광교중앙로248번길 7-2 (하동),경기도 수원시 영통구 하동 989 원희캐슬 광교
92,정상운영,37.37442322,골프,군포시,산본동,126.9432135,경기도,금정스크린골프,"경기도 군포시 공단로 356-54, 금정삼성쉐르빌 207~209호, 212~215호 (산본동)",경기도 군포시 산본동 1026-10 금정삼성쉐르빌 
93,정상운영,37.64360668,골프,김포시,구래동,126.6234319,경기도,프렌즈아카데미 김포구래점,경기도 김포시 김포한강9로75번길 38(구래동),경기도 김포시 구래동 6882-8
94,정상운영,,골프,광주시,곤지암리,,경기도,카카오골프 곤지암 중앙점,"경기도 광주시 곤지암읍 곤지암로11번길 62, 스마트앤타워",경기도 광주시 곤지암읍 곤지암리 446-2 스마트앤타워 
95,정상운영,38.10731036,골프,양구군,상리,127.9872412,강원도,에스지스크린골프 양구점,강원도 양구군 양구읍 비봉로 64-4,강원도 양구군 양구읍 상리 347
96,정상운영,35.09217319,골프,강서구,명지동,128.902166,부산광역시,대명스크린골프,부산광역시 강서구 명지국제8로10번길 12 (명지동),부산광역시 강서구 명지동 3589-8
97,정상운영,0,골프,천안시,,0,충청남도,(주)피앤티,충청남도 천안시 서북구 두정공단1길 100(두정동),충청남도 천안시 서북구 두정동 4-6
98,정상운영,36.36932349,골프,서구,,127.3817488,대전광역시,만년SG스크린골프,대전광역시 서구 둔산대로117번길 95(만년동),대전광역시 서구 만년동 306 리더스타운
99,정상운영,36.34416241,골프,서구,,127.3828565,대전광역시,(GDR)띠울 아카데미,대전광역시 서구 문정로10번길 40(탄방동),대전광역시 서구 탄방동 629 띠울타워
100,정상운영,36.35289056,골프,서구,,127.388135,대전광역시,GDR Golf Academy,대전광역시 서구 둔산중로72번길 26(둔산동),대전광역시 서구 둔산동 1475
101,정상운영,36.49787653,골프,김포시,,127.265434,경기도,(주)태영ENC 대곶플렉스점,"경기도 김포시 대곶면 대곶로 44, 1,2층",경기도 김포시 대곶면 대명리 337-2 
102,정상운영,36.36536561,골프,서구,,127.3805676,대전광역시,골프존 파크,대전광역시 서구 만년로68번길 38(만년동),대전광역시 서구 만년동 367
103,정상운영,0,골프,동래구,,0,부산광역시,동래SJ스크린,부산광역시 동래구 연안로64번길 40(안락동),부산광역시 동래구 안락동 168-7 SJ(세종빌딩)
104,정상운영,,골프,포항시,항구동,,경상북도,골프존파크 항구 브라보점,"경상북도 포항시 북구 해동로 349, 3,4,5층 (항구동)",경상북도 포항시 북구 항구동 97-7 
105,정상운영,36.12278996,골프,구미시,비산동,128.3743974,경상북도,비산스크린,경상북도 구미시 비산로1길 30-7 (비산동),경상북도 구미시 비산동 441-1
106,정상운영,37.62549407,골프,남양주시,,127.156119,경기도,프렌즈 아카데미&스크린 다산중앙점,경기도 남양주시 다산순환로 351(다산동),경기도 남양주시 다산동 6052-1 킹덤부띠크
107,정상운영,37.61400343,골프,중랑구,묵동,127.076482,서울특별시,QED골프아카데미 묵동점,서울특별시 중랑구 동일로 937(묵동),서울특별시 중랑구 묵동 234-4
108,정상운영,37.04777331,골프,평택시,,127.0442097,경기도,에이밍 골프 아카데미,경기도 평택시 고덕중앙로 200-4(고덕동),경기도 평택시 고덕동 1973-1 우성고덕타워
109,정상운영,37.36914388,골프,시흥시,,126.7260584,경기도,윈썸골프스튜디오,경기도 시흥시 서울대학로264번길 7(배곧동),경기도 시흥시 배곧동 220 시흥배곧 아브뉴프랑 센트럴 퍼플
110,정상운영,37.60664337,골프,중랑구,망우동,127.1063395,서울특별시,골프존파크 망우 양원역점,서울특별시 중랑구 양원역로10길 3(망우동),서울특별시 중랑구 망우동 618 제이타워
111,정상운영,36.3557091,골프,동구,용전동,127.4359265,대전광역시,썸스크린 골프존파크,대전광역시 동구 한밭대로 1254(용전동),대전광역시 동구 용전동 51-1
112,정상운영,37.60717136,골프,김포시,풍무동,126.7241669,경기도,큐에이골프,경기도 김포시 풍무로146번길 14(풍무동),경기도 김포시 풍무동 949
113,정상운영,37.63170914,골프,구리시,갈매동,127.1151452,경기도,스마트골프아카데미 갈매점,경기도 구리시 산마루로 6 (갈매동),경기도 구리시 갈매동 607
114,정상운영,,골프,의정부시,,,경기도,로얄골프장,"경기도 의정부시 동일로466번길 5, 서해아파트 상가동 지하1층 B01호 (신곡동)",경기도 의정부시 신곡동 353-43 서해아파트 상가동 지하1층 B01호
115,정상운영,,골프,서구,,,인천광역시,주식회사 골포유티비,"인천광역시 서구 탁옥로 31, 태영프라자 302,303호 (심곡동)",인천광역시 서구 심곡동 242-8 태영프라자 
116,정상운영,35.21647631,골프,북구,본촌동,126.8798732,광주광역시,골프존파크 본촌센트럴,광주광역시 북구 본촌택지로29번길 1(본촌동),광주광역시 북구 본촌동 2944
117,정상운영,36.4978596,골프,동구,어진동,127.2653463,광주광역시,골프존파크충장그랜드점,세종특별자치시 갈매로 388(어진동),세종특별자치시 어진동 650 문화체육관광부
118,정상운영,37.2097183,골프,화성시,남양리,126.831317,경기도,프렌즈 스크린,경기도 화성시 남양읍 역골동로 108,경기도 화성시 남양읍 남양리 2232-9
119,정상운영,37.21359576,골프,화성시,남양리,126.8170325,경기도,스마트 골프 남양점,경기도 화성시 남양읍 남양시장로25번길 58-19,경기도 화성시 남양읍 남양리 1149-3
120,정상운영,37.45003252,골프,성남시,금광동,127.1599062,경기도,핀스크린골프존,경기도 성남시 중원구 산성대로426번길 5(금광동),경기도 성남시 중원구 금광동 4622
121,정상운영,37.45926018,골프장,,하대리,128.0715042,강원도,알프스대영컨트리클럽,강원도 횡성군 우천면 한우로 1295,강원도 횡성군 우천면 하대리 300
122,정상운영,36.34868563,골프,보령시,,126.5985363,충청남도,골프존파크 제이앤웰니스점,충청남도 보령시 중앙로 46(대천동),충청남도 보령시 대천동 618-441
123,정상운영,36.30193683,골프,공주시,,127.0630373,충청남도,탄천프렌즈스크린,충청남도 공주시 탄천면 탄천산업단지길 55-32,충청남도 공주시 탄천면 안영리 833
124,정상운영,37.50616176,골프,서초구,잠원동,127.0010812,서울특별시,QED골프아카데미,서울특별시 서초구 반포대로 304 (잠원동),서울특별시 서초구 잠원동 76-5 금정빌딩
125,정상운영,37.36797446,골프연습장,시흥시,능곡동,126.8138028,경기도,능곡동 중앙공원 그라운드 골프장,경기 시흥시 능곡동 766,경기 시흥시 능곡동 766
126,정상운영,35.16009982,골프,수영구,민락동,129.1292186,부산광역시,마린스크린골프,부산광역시 수영구 광안해변로 433(민락동),부산광역시 수영구 민락동 65 센텀마린타워
127,정상운영,37.50462889,골프,부천시,,126.7677947,경기도,골프존파크 중동 시청점,"부천시 원미구 길주로 227, 6층 1호 (중동, 성원빌딩)",경기 부천시 길주로 227
128,정상운영,35.48944255,골프,울주군,,129.3053277,울산광역시,프렌즈스크린 청량덕하점,울산광역시 울주군 청량읍 대등1길 2-6,울산광역시 울주군 청량읍 상남리 744-1
129,정상운영,37.21543555,골프,화성시,,126.8572998,경기도,비봉스크린골프장,경기도 화성시 비봉면 현대기아로 761,경기도 화성시 비봉면 양노리 707
130,정상운영,37.41209635,골프,연수구,동춘동,126.6555461,인천광역시,비브로 GDR 골프 아카데미,인천광역시 연수구 앵고개로 90 (동춘동),인천광역시 연수구 동춘동 768-1
131,정상운영,37.41209635,골프,연수구,동춘동,126.6555461,인천광역시,골프존 GDR 동춘점,인천광역시 연수구 앵고개로 90 (동춘동),인천광역시 연수구 동춘동 768-1
132,정상운영,37.38900429,골프,연수구,송도동,126.6353273,인천광역시,수-트랙맨골프스튜디오,인천광역시 연수구 인천타워대로197번길 16 (송도동),인천광역시 연수구 송도동 96
133,정상운영,37.3832947,골프,연수구,송도동,126.642256,인천광역시,행복골프훈련소 송도점,인천광역시 연수구 하모니로 158 (송도동),인천광역시 연수구 송도동 8-21 송도타임스페이스
134,정상운영,37.40155902,골프,연수구,송도동,126.6315648,인천광역시,프렌즈 스크린 씨워크점,인천광역시 연수구 센트럴로 313 (송도동),인천광역시 연수구 송도동 29-8
135,정상운영,37.50499653,골프,강남구,대치동,127.0519074,서울특별시,NIETA GOLF ACADEMY,서울특별시 강남구 테헤란로 416(대치동),서울특별시 강남구 대치동 890-8 연봉빌딩
136,정상운영,37.50738218,골프,송파구,오금동,127.1295058,서울특별시,더존VSE골프연습장,서울특별시 송파구 마천로 83(오금동),서울특별시 송파구 오금동 23-2 제이에스빌딩
137,정상운영,0,골프,북구,,0,부산광역시,골프존 J스크린골프,부산광역시 북구 덕천로 31(덕천동),부산광역시 북구 덕천동 450-11 수정탕
138,정상운영,35.84616242,골프,수성구,황금동,128.6208847,대구광역시,골프에스크,대구광역시 수성구 희망로 202(황금동),대구광역시 수성구 황금동 773-1
139,정상운영,36.49787653,골프,서구,,127.265434,대전광역시,골프존파크 둔산보라매점,"대전광역시 서구 문정로 29, 6,7층 (둔산동)",대전광역시 서구 둔산동 1247 
140,정상운영,36.36536561,골프,서구,,127.3805676,대전광역시,레이 QED 아카데미 만년점,대전광역시 서구 만년로68번길 38(만년동),대전광역시 서구 만년동 367
141,정상운영,36.35111637,골프,서구,,127.3752305,대전광역시,더 프리미엄 골프(둔산점),대전광역시 서구 대덕대로185번길 46(둔산동),대전광역시 서구 둔산동 1079 트라이얼스타
142,정상운영,36.34069456,골프,서구,괴정동,127.3895602,대전광역시,케이골프 아카데미,대전광역시 서구 계룡로 598(괴정동),대전광역시 서구 괴정동 423-1 롯데백화점
143,정상운영,0,골프,서구,,0,대전광역시,조이스크린골프,대전광역시 서구 계룡로629번길 62(탄방동),대전광역시 서구 탄방동 75-16 모닝갤러리
144,정상운영,36.32483958,골프,서구,,127.3471671,대전광역시,프렌즈 스크린(도안 호수점),대전광역시 서구 원도안로224번길 47-31(도안동),대전광역시 서구 도안동 1080 대신빌딩
145,정상운영,37.25582323,골프,수원시,권선동,127.0253884,경기도,프렌즈스크린골프 권선점,"경기도 수원시 권선구 세권로195번길 13(권선동, 권선종합상가)",경기도 수원시 권선구 권선동 1050 권선종합상가
146,정상운영,0,골프,남양주시,,0,경기도,골프존파크 365 연평점,경기도 남양주시 진접읍 남가로131번길 66,경기도 남양주시 진접읍 연평리 365-1
147,정상운영,0,골프,용인시,,0,경기도,프렌즈스크린 용인남사점,경기도 용인시 처인구 남사읍 어진로 283-9,경기도 용인시 처인구 남사읍 진목리 92-7
148,정상운영,37.26217435,골프,용인시,상하동,127.1391735,경기도,차차스크린,경기도 용인시 기흥구 중부대로 732(상하동),경기도 용인시 기흥구 상하동 295-6
149,정상운영,37.27164276,골프,용인시,구갈동,127.1253811,경기도,행복골프훈련소 용인강남대점,경기도 용인시 기흥구 중부대로 559(구갈동),경기도 용인시 기흥구 구갈동 582-4
150,정상운영,37.32048953,골프,용인시,보정동,127.1051819,경기도,골프존파크 보정 스타점,경기도 용인시 기흥구 용구대로2469번길 156(보정동),경기도 용인시 기흥구 보정동 498-1
151,정상운영,37.52034114,골프연습장,송파구,방이동,127.1155184,서울특별시,올림픽공원 케이스포돔 골프교실,서울특별시 송파구 올림픽로 424 (방이동),
152,정상운영,,골프,양천구,목동,,서울특별시,목동종합골프클럽,"서울특별시 양천구 오목로 337-10, 소망빌딩 6층 (목동)",서울특별시 양천구 목동 406-271 소망빌딩 
